in,x,y,qc,tc,tr,te,tl
166,966.0,58,1.0,0.0,0.0,0.0,0.0
167,31.0,40,1.0,0.0,0.0,0.0,0.0
168,162.0,539,1.0,0.0,0.0,0.0,0.0
169,621.0,425,1.0,0.0,0.0,0.0,0.0
170,802.0,495,1.0,0.0,0.0,0.0,0.0
171,385.0,493,1.0,0.0,0.0,0.0,0.0
172,769.0,329,1.0,0.0,0.0,0.0,0.0
173,921.0,15,1.0,0.0,0.0,0.0,0.0
174,64.0,106,1.0,0.0,0.0,0.0,0.0
175,854.0,678,1.0,0.0,0.0,0.0,0.0
176,943.0,122,1.0,0.0,0.0,0.0,0.0
177,103.0,285,1.0,0.0,0.0,0.0,0.0
178,304.0,739,1.0,0.0,0.0,0.0,0.0
179,398.0,212,1.0,0.0,0.0,0.0,0.0
180,335.0,459,1.0,0.0,0.0,0.0,0.0
181,43.0,108,1.0,0.0,0.0,0.0,0.0
182,400.0,255,1.0,0.0,0.0,0.0,0.0
183,935.0,851,1.0,0.0,0.0,0.0,0.0
184,179.0,147,1.0,0.0,0.0,0.0,0.0
185,822.0,749,1.0,0.0,0.0,0.0,0.0
186,60.0,32,1.0,0.0,0.0,0.0,0.0
187,829.0,992,1.0,0.0,0.0,0.0,0.0
188,783.0,760,1.0,0.0,0.0,0.0,0.0
189,218.0,360,1.0,0.0,0.0,0.0,0.0
190,321.0,463,1.0,0.0,0.0,0.0,0.0
191,403.0,172,1.0,0.0,0.0,0.0,0.0
192,32.0,134,1.0,0.0,0.0,0.0,0.0
193,218.0,490,1.0,0.0,0.0,0.0,0.0
194,44.0,456,1.0,0.0,0.0,0.0,0.0
195,430.0,570,1.0,0.0,0.0,0.0,0.0
196,896.0,875,1.0,0.0,0.0,0.0,0.0
197,509.0,572,1.0,0.0,0.0,0.0,0.0
198,424.0,936,1.0,0.0,0.0,0.0,0.0
199,639.0,505,1.0,0.0,0.0,0.0,0.0
200,914.0,852,1.0,0.0,0.0,0.0,0.0
201,984.0,435,1.0,0.0,0.0,0.0,0.0
202,479.0,341,1.0,0.0,0.0,0.0,0.0
203,207.0,937,1.0,0.0,0.0,0.0,0.0
204,709.0,700,1.0,0.0,0.0,0.0,0.0
205,235.0,795,1.0,0.0,0.0,0.0,0.0
206,557.0,130,1.0,0.0,0.0,0.0,0.0
207,270.0,964,1.0,0.0,0.0,0.0,0.0
208,482.0,320,1.0,0.0,0.0,0.0,0.0
209,60.0,761,1.0,0.0,0.0,0.0,0.0
210,836.0,272,1.0,0.0,0.0,0.0,0.0
211,413.0,327,1.0,0.0,0.0,0.0,0.0
212,509.0,379,1.0,0.0,0.0,0.0,0.0
213,961.0,329,1.0,0.0,0.0,0.0,0.0
214,819.0,754,1.0,0.0,0.0,0.0,0.0
215,176.0,910,1.0,0.0,0.0,0.0,0.0
216,648.0,809,1.0,0.0,0.0,0.0,0.0
217,640.0,892,1.0,0.0,0.0,0.0,0.0
218,838.0,79,1.0,0.0,0.0,0.0,0.0
219,552.0,232,1.0,0.0,0.0,0.0,0.0
