13.41640786,24.08318916,84,77.17512553,111.6064514,30.59411708,76.94153625,30.52867504,91.78235124,56.46237685,23.32380758,27.20294102,66.03029608,70.0285656,64.56004957,70.22819946,0,67.91170739,58.82176468,91.93475948,38.05259518,52.49761899,55.31726674,79.12016178,43.08131846,33.9411255,27.20294102,45.65084884,61.74139616,74,68.41052551,82.02438662,59.22837158,68.02940541,69.85699679,88.09086218
72.11102551,45.69463864,94.76286192,56.35601121,74,61.6116872,60.03332408,82.60750571,111.9464158,56.85068161,78.10249676,44,47.20169488,14.56021978,66.48308055,102.9563014,67.91170739,0,10.19803903,48,71.47027354,16,12.64911064,74.40430095,26,42.75511665,74.67261881,26.68332813,56.56854249,8.94427191,2,42.75511665,8.94427191,12.64911064,72.13875519,100.4191217
62.28964601,37.73592453,86.55634003,50.59644256,72.69112738,51.41984053,53.85164807,72.44308111,103.247276,48.08326112,68.02940541,34.05877273,40.24922359,21.26029163,58.13776741,93.29523032,58.82176468,10.19803903,0,47.07440918,61.3514466,6.32455532,6.32455532,67.23094526,16.1245155,32.55764119,64.49806199,16.4924225,48.41487375,15.23154621,10,40.04996879,6.32455532,11.66190379,64.03124237,92.19544457
88.81441324,78.23042886,68.9637586,26.07680962,26,68.9637586,30.2654919,90.37698822,87.93179175,45.607017,89.55445271,65.11528238,29.73213749,62.12889827,48.0416486,90.02221948,91.93475948,48,47.07440918,0,72.80109889,50.59644256,53.36665626,45.607017,54.58937626,58,83.18653737,49.39635614,40.79215611,40.19950248,46,10,52.61178575,36.22154055,50.15974482,74
26.30589288,47.70744177,46.04345773,50.47771786,85.60373824,11.3137085,48.41487375,18.43908891,54.40588203,27.78488798,20.59126028,32.55764119,43.08131846,80.49844719,31.2409987,35.60898763,38.05259518,71.47027354,61.3514466,72.80109889,0,56.46237685,61.74139616,44.94441011,47.41307836,29.52964612,13.41640786,44.94441011,33.28663395,73.34848328,70.88018059,63.2455532,65.3911309,64.77653896,34.98571137,50.03998401
56.14267539,31.6227766,84.40379138,50.99019514,75.70997292,46.17358552,53.85164807,66.75327707,100.4987562,45.607017,62.12889827,28,39.84971769,24.41311123,56.0357029,89.30845425,52.49761899,16,6.32455532,50.59644256,56.46237685,0,5.656854249,66.21178143,10,27.20294102,58.85575588,11.66190379,46.64761516,21.54065923,16.1245155,42.75511665,8.94427191,16.97056275,62.12889827,90
60,33.10589071,90,55.78530272,78.91767863,51.26402247,58.82176468,71.38627319,106.1508361,51.2249939,66.48308055,32.24903099,44.94441011,18.86796226,61.6116872,94.86832981,55.31726674,12.64911064,6.32455532,53.36665626,61.74139616,5.656854249,0,71.55417528,14.56021978,32.31098884,63.56099433,17.20465053,52.15361924,20,13.41640786,46.17358552,4,17.88854382,67.67569726,95.60334722
69.85699679,78.02563681,23.40939982,20.59126028,46.17358552,48.70318265,16.1245155,62.80127387,42.3792402,24,65.51335742,60,27.20294102,88.20430828,14.56021978,47.07440918,79.12016178,74.40430095,67.23094526,45.607017,44.94441011,66.21178143,71.55417528,0,62.64183905,52.03844733,58.30951895,56.92099788,20.39607805,70.76722405,72.80109889,40.24922359,73.430239,62.48199741,10,28.63564213
46.17358552,24.08318916,78.89233169,50,78.4346862,36.76955262,52.15361924,56.88585061,94.02127419,40.24922359,52.15361924,18,38.05259518,33.10589071,50.99019514,81.21576202,43.08131846,26,16.1245155,54.58937626,47.41307836,10,14.56021978,62.64183905,0,17.88854382,49.03060269,6,42.3792402,31.04834939,26.07680962,45.69463864,18.43908891,25.05992817,57.27128425,84.38009244
32.31098884,26,64.62197769,44.94441011,78.23042886,18.97366596,45.607017,40.04996879,78.23042886,28.0713377,36.22154055,8.246211251,33.10589071,50.99019514,38.47076812,63.78087488,33.9411255,42.75511665,32.55764119,58,29.52964612,27.20294102,32.31098884,52.03844733,17.88854382,0,32.06243908,16.1245155,32.06243908,46,42.42640687,48.08326112,36.05551275,38.20994635,44.72135955,69.85699679
14.14213562,42.52058325,58.54912467,62.48199741,97.83659847,14.56021978,60.8276253,8,64.77653896,39.69886648,7.211102551,31.6227766,53.85164807,81.60882305,44.40720662,43.08131846,27.20294102,74.67261881,64.49806199,83.18653737,13.41640786,58.85575588,63.56099433,58.30951895,49.03060269,32.06243908,0,48.16637832,45.3431362,78.02563681,74.43117626,73.34848328,67.46851117,70.0285656,48.37354649,62.12889827
47.07440918,28.8444102,73.78346698,44,72.80109889,34.92849839,46.17358552,56.14267539,89.37561189,34.98571137,52.03844733,18.97366596,32.06243908,36.05551275,45.65084884,77.66595136,45.65084884,26.68332813,16.4924225,49.39635614,44.94441011,11.66190379,17.20465053,56.92099788,6,16.1245155,48.16637832,0,36.76955262,30.06659276,26.30589288,40.24922359,20.59126028,22.8035085,51.88448708,79.32212806
54.40588203,58.03447251,38.20994635,17.20465053,52.49761899,32.80243893,15.62049935,51.6139516,55.6057551,5.656854249,52.34500931,40.19950248,12.16552506,69.65629907,10,50.99019514,61.74139616,56.56854249,48.41487375,40.79215611,33.28663395,46.64761516,52.15361924,20.39607805,42.3792402,32.06243908,45.3431362,36.76955262,0,54.40588203,55.1724569,32.06243908,54.40588203,45.607017,15.62049935,43.8634244
76.94153625,52.83937925,92.19544457,51.6139516,66.12110102,64.28063472,55.6057551,86.02325267,110,55.56977596,82.09750301,48.66210024,43.8634244,22,64.40496875,102.9563014,74,8.94427191,15.23154621,40.19950248,73.34848328,21.54065923,20,70.76722405,31.04834939,46,78.02563681,30.06659276,54.40588203,0,7.211102551,36.05551275,16.97056275,8.94427191,69.65629907,97.83659847
72.24956747,46.5188134,93.33809512,54.58937626,72,61.18823416,58.30951895,82.3893197,110.6345335,55.6057551,78.02563681,44.04543109,45.607017,16.4924225,65.11528238,102,68.41052551,2,10,46,70.88018059,16.1245155,13.41640786,72.80109889,26.07680962,42.42640687,74.43117626,26.30589288,55.1724569,7.211102551,0,40.79215611,10,10.77032961,70.71067812,98.99494937
78.81624198,68.9637586,63.56099433,19.6977156,32.984845,59.05929224,24.16609195,80.62257748,82.46211251,36.49657518,79.64923101,55.31726674,20.39607805,57.27128425,40.19950248,82.3893197,82.02438662,42.75511665,40.04996879,10,63.2455532,42.75511665,46.17358552,40.24922359,45.69463864,48.08326112,73.34848328,40.24922359,32.06243908,36.05551275,40.79215611,0,46,30.2654919,43.17406629,68.87670143
64,36.76955262,92.45539465,56.92099788,78.40918314,55.02726597,60.16643583,75.31268154,108.9036271,53.81449619,70.45565982,36.22154055,46.5188134,15.62049935,64.03124237,98.18350167,59.22837158,8.94427191,6.32455532,52.61178575,65.3911309,8.94427191,4,73.430239,18.43908891,36.05551275,67.46851117,20.59126028,54.40588203,16.97056275,10,46,0,16.4924225,70,98.08159868
69.85699679,48.41487375,83.5463943,43.9089968,62.12889827,56.0357029,47.70744177,78.02563681,101.2126474,46.64761516,74.43117626,41.76122604,35.38361203,27.20294102,55.6057551,94.02127419,68.02940541,12.64911064,11.66190379,36.22154055,64.77653896,16.97056275,17.88854382,62.48199741,25.05992817,38.20994635,70.0285656,22.8035085,45.607017,8.94427191,10.77032961,30.2654919,16.4924225,0,60.95900262,89.19641248
60.16643583,70.45565982,22.627417,24.08318916,54.62600113,39.29376541,20,52.80151513,40.49691346,17.08800749,55.56977596,52.34500931,26.07680962,85.27602242,6.32455532,40.04996879,69.85699679,72.13875519,64.03124237,50.15974482,34.98571137,62.12889827,67.67569726,10,57.27128425,44.72135955,48.37354649,51.88448708,15.62049935,69.65629907,70.71067812,43.17406629,70,60.95900262,0,28.28427125
76.02631123,94.25497334,5.656854249,49.1934955,70.0285656,58.85575588,44.72135955,63.15061362,14.14213562,44.40720662,68.46897107,76.55063684,54.03702434,113.4548368,34.05877273,29.73213749,88.09086218,100.4191217,92.19544457,74,50.03998401,90,95.60334722,28.63564213,84.38009244,69.85699679,62.12889827,79.32212806,43.8634244,97.83659847,98.99494937,68.87670143,98.08159868,89.19641248,28.28427125,0
