in,x,y,qc,tc,tr,te,tl
132,344.0,337,82.0,0.0,0.0,0.0,0.0
133,233.0,472,71.0,0.0,0.0,0.0,0.0
134,216.0,497,93.0,0.0,0.0,0.0,0.0
135,133.0,584,93.0,0.0,0.0,0.0,0.0
136,188.0,327,92.0,0.0,0.0,0.0,0.0
137,175.0,352,58.0,0.0,0.0,0.0,0.0
138,281.0,702,88.0,0.0,0.0,0.0,0.0
139,247.0,645,50.0,0.0,0.0,0.0,0.0
140,215.0,837,58.0,0.0,0.0,0.0,0.0
141,424.0,677,54.0,0.0,0.0,0.0,0.0
142,438.0,666,73.0,0.0,0.0,0.0,0.0
143,454.0,547,82.0,0.0,0.0,0.0,0.0
144,354.0,242,59.0,0.0,0.0,0.0,0.0
145,96.0,387,80.0,0.0,0.0,0.0,0.0
146,462.0,532,81.0,0.0,0.0,0.0,0.0
147,25.0,980,74.0,0.0,0.0,0.0,0.0
148,343.0,658,99.0,0.0,0.0,0.0,0.0
149,127.0,368,70.0,0.0,0.0,0.0,0.0
150,100.0,613,89.0,0.0,0.0,0.0,0.0
151,245.0,363,69.0,0.0,0.0,0.0,0.0
152,356.0,488,68.0,0.0,0.0,0.0,0.0
153,259.0,410,61.0,0.0,0.0,0.0,0.0
154,480.0,270,88.0,0.0,0.0,0.0,0.0
155,196.0,492,75.0,0.0,0.0,0.0,0.0
156,303.0,336,60.0,0.0,0.0,0.0,0.0
157,243.0,888,72.0,0.0,0.0,0.0,0.0
158,453.0,226,54.0,0.0,0.0,0.0,0.0
159,32.0,993,86.0,0.0,0.0,0.0,0.0
160,287.0,528,55.0,0.0,0.0,0.0,0.0
161,492.0,238,66.0,0.0,0.0,0.0,0.0
162,54.0,698,94.0,0.0,0.0,0.0,0.0
163,442.0,195,69.0,0.0,0.0,0.0,0.0
164,17.0,930,65.0,0.0,0.0,0.0,0.0
165,285.0,277,63.0,0.0,0.0,0.0,0.0
166,75.0,932,84.0,0.0,0.0,0.0,0.0
167,167.0,560,66.0,0.0,0.0,0.0,0.0
168,368.0,360,89.0,0.0,0.0,0.0,0.0
169,155.0,710,71.0,0.0,0.0,0.0,0.0
170,328.0,277,95.0,0.0,0.0,0.0,0.0
171,355.0,399,95.0,0.0,0.0,0.0,0.0
172,53.0,641,80.0,0.0,0.0,0.0,0.0
173,236.0,522,74.0,0.0,0.0,0.0,0.0
174,421.0,346,61.0,0.0,0.0,0.0,0.0
175,308.0,118,79.0,0.0,0.0,0.0,0.0
176,82.0,739,87.0,0.0,0.0,0.0,0.0
177,345.0,467,90.0,0.0,0.0,0.0,0.0
178,408.0,363,72.0,0.0,0.0,0.0,0.0
179,101.0,658,81.0,0.0,0.0,0.0,0.0
180,419.0,188,86.0,0.0,0.0,0.0,0.0
181,36.0,952,85.0,0.0,0.0,0.0,0.0
182,250.0,337,71.0,0.0,0.0,0.0,0.0
183,232.0,388,100.0,0.0,0.0,0.0,0.0
184,498.0,308,99.0,0.0,0.0,0.0,0.0
185,18.0,945,51.0,0.0,0.0,0.0,0.0
186,362.0,702,68.0,0.0,0.0,0.0,0.0
187,429.0,256,80.0,0.0,0.0,0.0,0.0
188,105.0,507,55.0,0.0,0.0,0.0,0.0
189,245.0,521,52.0,0.0,0.0,0.0,0.0
190,576.0,280,68.0,0.0,0.0,0.0,0.0
191,269.0,485,87.0,0.0,0.0,0.0,0.0
192,257.0,647,79.0,0.0,0.0,0.0,0.0
193,106.0,618,71.0,0.0,0.0,0.0,0.0
194,269.0,505,58.0,0.0,0.0,0.0,0.0
195,423.0,470,87.0,0.0,0.0,0.0,0.0
196,206.0,467,78.0,0.0,0.0,0.0,0.0
197,126.0,669,83.0,0.0,0.0,0.0,0.0
198,228.0,795,57.0,0.0,0.0,0.0,0.0
199,241.0,305,52.0,0.0,0.0,0.0,0.0
200,137.0,433,57.0,0.0,0.0,0.0,0.0
201,210.0,392,78.0,0.0,0.0,0.0,0.0
202,371.0,627,80.0,0.0,0.0,0.0,0.0
203,219.0,344,66.0,0.0,0.0,0.0,0.0
204,96.0,427,84.0,0.0,0.0,0.0,0.0
