in,x,y,qc,tc,tr,te,tl
39,659.0,800,63.0,0.0,0.0,0.0,0.0
40,965.0,898,21.0,0.0,0.0,0.0,0.0
41,248.0,436,36.0,0.0,0.0,0.0,0.0
42,97.0,623,17.0,0.0,0.0,0.0,0.0
43,953.0,932,15.0,0.0,0.0,0.0,0.0
44,30.0,810,44.0,0.0,0.0,0.0,0.0
45,683.0,120,62.0,0.0,0.0,0.0,0.0
46,577.0,83,87.0,0.0,0.0,0.0,0.0
47,376.0,751,90.0,0.0,0.0,0.0,0.0
48,804.0,302,92.0,0.0,0.0,0.0,0.0
49,265.0,688,18.0,0.0,0.0,0.0,0.0
50,425.0,392,41.0,0.0,0.0,0.0,0.0
51,392.0,371,85.0,0.0,0.0,0.0,0.0
52,438.0,417,62.0,0.0,0.0,0.0,0.0
53,373.0,511,72.0,0.0,0.0,0.0,0.0
54,19.0,913,9.0,0.0,0.0,0.0,0.0
55,415.0,49,18.0,0.0,0.0,0.0,0.0
56,663.0,461,76.0,0.0,0.0,0.0,0.0
57,583.0,355,17.0,0.0,0.0,0.0,0.0
58,569.0,522,42.0,0.0,0.0,0.0,0.0
59,312.0,683,43.0,0.0,0.0,0.0,0.0
60,288.0,508,55.0,0.0,0.0,0.0,0.0
61,177.0,874,42.0,0.0,0.0,0.0,0.0
62,609.0,113,2.0,0.0,0.0,0.0,0.0
63,905.0,309,78.0,0.0,0.0,0.0,0.0
64,701.0,895,25.0,0.0,0.0,0.0,0.0
65,640.0,112,29.0,0.0,0.0,0.0,0.0
66,504.0,95,78.0,0.0,0.0,0.0,0.0
67,466.0,606,67.0,0.0,0.0,0.0,0.0
68,367.0,726,40.0,0.0,0.0,0.0,0.0
69,161.0,8,71.0,0.0,0.0,0.0,0.0
70,944.0,892,21.0,0.0,0.0,0.0,0.0
71,223.0,393,57.0,0.0,0.0,0.0,0.0
72,329.0,371,35.0,0.0,0.0,0.0,0.0
73,130.0,888,17.0,0.0,0.0,0.0,0.0
74,450.0,443,14.0,0.0,0.0,0.0,0.0
75,857.0,128,11.0,0.0,0.0,0.0,0.0
76,709.0,966,3.0,0.0,0.0,0.0,0.0
77,642.0,967,45.0,0.0,0.0,0.0,0.0
78,872.0,705,54.0,0.0,0.0,0.0,0.0
79,0.0,414,39.0,0.0,0.0,0.0,0.0
80,207.0,911,96.0,0.0,0.0,0.0,0.0
81,993.0,855,56.0,0.0,0.0,0.0,0.0
82,883.0,147,73.0,0.0,0.0,0.0,0.0
83,740.0,490,55.0,0.0,0.0,0.0,0.0
84,600.0,372,53.0,0.0,0.0,0.0,0.0
85,184.0,48,92.0,0.0,0.0,0.0,0.0
86,489.0,259,71.0,0.0,0.0,0.0,0.0
87,114.0,737,63.0,0.0,0.0,0.0,0.0
88,244.0,783,47.0,0.0,0.0,0.0,0.0
89,420.0,439,86.0,0.0,0.0,0.0,0.0
90,522.0,41,86.0,0.0,0.0,0.0,0.0
91,617.0,177,58.0,0.0,0.0,0.0,0.0
92,575.0,340,68.0,0.0,0.0,0.0,0.0
93,607.0,806,27.0,0.0,0.0,0.0,0.0
94,144.0,513,77.0,0.0,0.0,0.0,0.0
95,695.0,974,67.0,0.0,0.0,0.0,0.0
96,603.0,507,19.0,0.0,0.0,0.0,0.0
97,855.0,318,60.0,0.0,0.0,0.0,0.0
98,343.0,206,42.0,0.0,0.0,0.0,0.0
99,244.0,929,3.0,0.0,0.0,0.0,0.0
100,418.0,513,47.0,0.0,0.0,0.0,0.0
101,976.0,38,4.0,0.0,0.0,0.0,0.0
102,435.0,672,57.0,0.0,0.0,0.0,0.0
103,120.0,988,44.0,0.0,0.0,0.0,0.0
104,691.0,853,90.0,0.0,0.0,0.0,0.0
105,986.0,418,97.0,0.0,0.0,0.0,0.0
106,566.0,975,37.0,0.0,0.0,0.0,0.0
107,625.0,733,49.0,0.0,0.0,0.0,0.0
108,166.0,787,58.0,0.0,0.0,0.0,0.0
109,605.0,798,67.0,0.0,0.0,0.0,0.0
110,209.0,194,30.0,0.0,0.0,0.0,0.0
111,19.0,892,85.0,0.0,0.0,0.0,0.0
112,169.0,840,31.0,0.0,0.0,0.0,0.0
113,756.0,913,28.0,0.0,0.0,0.0,0.0
114,666.0,928,26.0,0.0,0.0,0.0,0.0
115,13.0,829,86.0,0.0,0.0,0.0,0.0
116,103.0,304,90.0,0.0,0.0,0.0,0.0
117,63.0,384,99.0,0.0,0.0,0.0,0.0
118,564.0,787,99.0,0.0,0.0,0.0,0.0
119,271.0,50,35.0,0.0,0.0,0.0,0.0
120,949.0,738,62.0,0.0,0.0,0.0,0.0
121,357.0,228,49.0,0.0,0.0,0.0,0.0
122,363.0,898,71.0,0.0,0.0,0.0,0.0
123,912.0,704,74.0,0.0,0.0,0.0,0.0
124,765.0,462,3.0,0.0,0.0,0.0,0.0
125,167.0,348,71.0,0.0,0.0,0.0,0.0
126,848.0,405,99.0,0.0,0.0,0.0,0.0
127,5.0,76,38.0,0.0,0.0,0.0,0.0
128,188.0,65,96.0,0.0,0.0,0.0,0.0
129,229.0,41,71.0,0.0,0.0,0.0,0.0
130,632.0,968,92.0,0.0,0.0,0.0,0.0
131,75.0,96,6.0,0.0,0.0,0.0,0.0
132,936.0,903,77.0,0.0,0.0,0.0,0.0
133,982.0,492,94.0,0.0,0.0,0.0,0.0
134,658.0,258,47.0,0.0,0.0,0.0,0.0
135,600.0,833,92.0,0.0,0.0,0.0,0.0
136,299.0,593,90.0,0.0,0.0,0.0,0.0
137,65.0,277,67.0,0.0,0.0,0.0,0.0
138,695.0,468,16.0,0.0,0.0,0.0,0.0
139,508.0,995,47.0,0.0,0.0,0.0,0.0
140,651.0,522,61.0,0.0,0.0,0.0,0.0
141,824.0,865,68.0,0.0,0.0,0.0,0.0
142,842.0,802,93.0,0.0,0.0,0.0,0.0
143,684.0,432,96.0,0.0,0.0,0.0,0.0
