in,x,y,qc,tc,tr,te,tl
169,97.0,676,7.0,0.0,0.0,0.0,0.0
170,880.0,606,8.0,0.0,0.0,0.0,0.0
171,281.0,199,6.0,0.0,0.0,0.0,0.0
172,410.0,110,3.0,0.0,0.0,0.0,0.0
173,252.0,22,2.0,0.0,0.0,0.0,0.0
174,181.0,147,4.0,0.0,0.0,0.0,0.0
175,945.0,948,3.0,0.0,0.0,0.0,0.0
176,135.0,618,1.0,0.0,0.0,0.0,0.0
177,348.0,443,10.0,0.0,0.0,0.0,0.0
178,296.0,39,4.0,0.0,0.0,0.0,0.0
179,953.0,368,8.0,0.0,0.0,0.0,0.0
180,81.0,826,10.0,0.0,0.0,0.0,0.0
181,997.0,734,5.0,0.0,0.0,0.0,0.0
182,533.0,134,2.0,0.0,0.0,0.0,0.0
183,372.0,134,2.0,0.0,0.0,0.0,0.0
184,231.0,681,10.0,0.0,0.0,0.0,0.0
185,317.0,479,9.0,0.0,0.0,0.0,0.0
186,143.0,603,7.0,0.0,0.0,0.0,0.0
187,122.0,38,6.0,0.0,0.0,0.0,0.0
188,220.0,898,4.0,0.0,0.0,0.0,0.0
189,946.0,690,4.0,0.0,0.0,0.0,0.0
190,95.0,37,10.0,0.0,0.0,0.0,0.0
191,429.0,9,5.0,0.0,0.0,0.0,0.0
192,137.0,64,8.0,0.0,0.0,0.0,0.0
193,361.0,258,6.0,0.0,0.0,0.0,0.0
194,153.0,65,9.0,0.0,0.0,0.0,0.0
195,536.0,296,10.0,0.0,0.0,0.0,0.0
196,509.0,404,9.0,0.0,0.0,0.0,0.0
197,423.0,59,3.0,0.0,0.0,0.0,0.0
198,162.0,759,5.0,0.0,0.0,0.0,0.0
199,525.0,342,6.0,0.0,0.0,0.0,0.0
200,943.0,678,6.0,0.0,0.0,0.0,0.0
201,522.0,195,10.0,0.0,0.0,0.0,0.0
202,463.0,29,5.0,0.0,0.0,0.0,0.0
203,371.0,335,7.0,0.0,0.0,0.0,0.0
204,289.0,136,3.0,0.0,0.0,0.0,0.0
205,191.0,568,1.0,0.0,0.0,0.0,0.0
206,505.0,381,9.0,0.0,0.0,0.0,0.0
207,265.0,55,10.0,0.0,0.0,0.0,0.0
208,125.0,62,10.0,0.0,0.0,0.0,0.0
209,304.0,44,6.0,0.0,0.0,0.0,0.0
210,958.0,610,1.0,0.0,0.0,0.0,0.0
211,975.0,966,1.0,0.0,0.0,0.0,0.0
212,277.0,631,5.0,0.0,0.0,0.0,0.0
213,285.0,169,8.0,0.0,0.0,0.0,0.0
214,486.0,111,3.0,0.0,0.0,0.0,0.0
215,940.0,621,7.0,0.0,0.0,0.0,0.0
216,993.0,964,4.0,0.0,0.0,0.0,0.0
217,771.0,548,2.0,0.0,0.0,0.0,0.0
218,484.0,276,8.0,0.0,0.0,0.0,0.0
219,440.0,455,5.0,0.0,0.0,0.0,0.0
220,104.0,561,8.0,0.0,0.0,0.0,0.0
221,200.0,61,6.0,0.0,0.0,0.0,0.0
222,491.0,62,5.0,0.0,0.0,0.0,0.0
223,277.0,169,7.0,0.0,0.0,0.0,0.0
224,177.0,695,7.0,0.0,0.0,0.0,0.0
225,628.0,312,5.0,0.0,0.0,0.0,0.0
226,430.0,429,6.0,0.0,0.0,0.0,0.0
227,945.0,994,8.0,0.0,0.0,0.0,0.0
228,461.0,608,7.0,0.0,0.0,0.0,0.0
